"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Test that is possible to restore a backup to another PostgreSQL cluster.","0","test_restore_on_new_cluster","tests.integration","Fri Nov 29 01:54:55 UTC 2024","skipped","Fri Nov 29 01:54:55 UTC 2024","","test_backups","",""
"Test that the user is removed when the relation is broken.","24808","test_relation_broken","tests.integration.new_relations","Fri Nov 29 01:44:55 UTC 2024","passed","Fri Nov 29 01:45:20 UTC 2024","","test_new_relations","",""
"Checking if password is same as returned by CLI.

    I.e. we're manipulating the secret we think we're manipulating.
    ","2358","test_password_from_secret_same_as_cli","tests.integration","Fri Nov 29 01:41:15 UTC 2024","passed","Fri Nov 29 01:41:18 UTC 2024","","test_password_rotation","",""
"Build the charm and deploy it.","265226","test_deploy_active","tests.integration","Fri Nov 29 01:32:31 UTC 2024","passed","Fri Nov 29 01:36:56 UTC 2024","","test_password_rotation","",""
"","0","test_upgrade","tests.integration.ha_tests","Fri Nov 29 01:38:41 UTC 2024","skipped","Fri Nov 29 01:38:41 UTC 2024","","test_upgrade_to_primary_label","",""
"Test async replication between two PostgreSQL clusters.","205176","test_async_replication","tests.integration.ha_tests","Fri Nov 29 01:37:13 UTC 2024","passed","Fri Nov 29 01:40:38 UTC 2024","","test_async_replication","",""
"Test that the relation can be broken and re-established.","183037","test_reestablish_relation","tests.integration.ha_tests","Fri Nov 29 01:49:10 UTC 2024","passed","Fri Nov 29 01:52:13 UTC 2024","","test_async_replication","",""
"","44953","test_roles_blocking","tests.integration","Fri Nov 29 01:44:00 UTC 2024","passed","Fri Nov 29 01:44:44 UTC 2024","","test_db","",""
"Build and deploy two PostgreSQL cluster in two separate models to test async replication.","360765","test_deploy_async_replication_setup","tests.integration.ha_tests","Fri Nov 29 01:31:12 UTC 2024","passed","Fri Nov 29 01:37:13 UTC 2024","","test_async_replication","",""
"Scale the database to zero units and scale up again.","662044","test_scaling_to_zero","tests.integration.ha_tests","Fri Nov 29 01:31:36 UTC 2024","passed","Fri Nov 29 01:42:38 UTC 2024","","test_self_healing","",""
"","0","test_interruption_db_process[SIGKILL-postgres]","tests.integration.ha_tests","Fri Nov 29 01:39:50 UTC 2024","skipped","Fri Nov 29 01:39:50 UTC 2024","","test_self_healing","",""
"Build and deploy two units of PostgreSQL in GCP and then test PITR backup and restore actions.","1356385","test_pitr_backup_gcp","tests.integration","Fri Nov 29 01:32:01 UTC 2024","broken","Fri Nov 29 01:54:38 UTC 2024","","test_backups_pitr","",""
"Test promoting the standby cluster.","127316","test_promote_standby","tests.integration.ha_tests","Fri Nov 29 01:47:02 UTC 2024","passed","Fri Nov 29 01:49:09 UTC 2024","","test_async_replication","",""
"","523478","test_tls","tests.integration","Fri Nov 29 01:33:01 UTC 2024","passed","Fri Nov 29 01:41:44 UTC 2024","","test_tls","",""
"Test that user can't connect with empty password.","2041","test_db_connection_with_empty_password","tests.integration","Fri Nov 29 01:41:49 UTC 2024","passed","Fri Nov 29 01:41:51 UTC 2024","","test_password_rotation","",""
"Test that the charm can handle invalid and valid backup configurations.","0","test_invalid_config_and_recovery_after_fixing_it","tests.integration","Fri Nov 29 01:54:55 UTC 2024","skipped","Fri Nov 29 01:54:55 UTC 2024","","test_backups","",""
"Completely cut and restore network.","237196","test_network_cut","tests.integration.ha_tests","Fri Nov 29 01:56:03 UTC 2024","passed","Fri Nov 29 02:00:00 UTC 2024","","test_self_healing","",""
"","43","test_exporter_is_up[2]","tests.integration","Fri Nov 29 01:36:50 UTC 2024","passed","Fri Nov 29 01:36:50 UTC 2024","","test_charm","",""
"Build and deploy three unit of PostgreSQL.","290694","test_build_and_deploy","tests.integration.ha_tests","Fri Nov 29 01:31:38 UTC 2024","passed","Fri Nov 29 01:36:29 UTC 2024","","test_self_healing","",""
"Test that an application can connect to different clusters of the same database.","38631","test_an_application_can_connect_to_multiple_database_clusters","tests.integration.new_relations","Fri Nov 29 01:37:50 UTC 2024","passed","Fri Nov 29 01:38:28 UTC 2024","","test_new_relations","",""
"Test that a previously broken relation would be functional if restored.","29998","test_restablish_relation","tests.integration.new_relations","Fri Nov 29 01:45:20 UTC 2024","passed","Fri Nov 29 01:45:50 UTC 2024","","test_new_relations","",""
"Test that async replication works when scaling the clusters.","662392","test_scaling","tests.integration.ha_tests","Fri Nov 29 01:56:12 UTC 2024","passed","Fri Nov 29 02:07:15 UTC 2024","","test_async_replication","",""
"Test password rotation action.","259003","test_password_rotation","tests.integration","Fri Nov 29 01:36:56 UTC 2024","passed","Fri Nov 29 01:41:15 UTC 2024","","test_password_rotation","",""
"Test data persists through a graceful restart.","19157","test_persist_data_through_graceful_restart","tests.integration","Fri Nov 29 01:49:08 UTC 2024","passed","Fri Nov 29 01:49:27 UTC 2024","","test_charm","",""
"Kill primary unit, check reelection.","135333","test_reelection","tests.integration.ha_tests","Fri Nov 29 01:37:10 UTC 2024","passed","Fri Nov 29 01:39:25 UTC 2024","","test_replication","",""
"Build and deploy two units of PostgreSQL in AWS and then test the backup and restore actions.","1171554","test_backup_aws","tests.integration","Fri Nov 29 01:31:43 UTC 2024","broken","Fri Nov 29 01:51:15 UTC 2024","","test_backups","",""
"Test that a relation with no database name doesn't block the charm.","49339","test_relation_with_no_database_name","tests.integration.new_relations","Fri Nov 29 01:45:50 UTC 2024","passed","Fri Nov 29 01:46:39 UTC 2024","","test_new_relations","",""
"Deploy Mattermost to test the 'db' relation.

    Mattermost needs TLS enabled on PostgreSQL to correctly connect to it.

    Args:
        ops_test: The ops test framework
    ","144909","test_mattermost_db","tests.integration","Fri Nov 29 01:41:44 UTC 2024","passed","Fri Nov 29 01:44:09 UTC 2024","","test_tls","",""
"Test that the pre-upgrade-check action runs successfully.","20222","test_pre_upgrade_check","tests.integration.ha_tests","Fri Nov 29 01:39:20 UTC 2024","passed","Fri Nov 29 01:39:40 UTC 2024","","test_upgrade","",""
"Test the audit plugin.","197971","test_audit_plugin","tests.integration","Fri Nov 29 01:32:08 UTC 2024","passed","Fri Nov 29 01:35:26 UTC 2024","","test_audit","",""
"Test that there is read-only endpoint in a scaled up cluster.","252091","test_read_only_endpoint_in_scaled_up_cluster","tests.integration.new_relations","Fri Nov 29 01:40:43 UTC 2024","passed","Fri Nov 29 01:44:55 UTC 2024","","test_new_relations","",""
"Test basic functionality of database relation interface.","352460","test_database_relation_with_charm_libraries","tests.integration.new_relations","Fri Nov 29 01:31:01 UTC 2024","passed","Fri Nov 29 01:36:54 UTC 2024","","test_new_relations","",""
"","190474","test_extensions_blocking","tests.integration","Fri Nov 29 01:40:49 UTC 2024","passed","Fri Nov 29 01:44:00 UTC 2024","","test_db","",""
"Simple test to ensure that the PostgreSQL and application charms get deployed.","493708","test_deploy_latest","tests.integration.ha_tests","Fri Nov 29 01:31:06 UTC 2024","passed","Fri Nov 29 01:39:20 UTC 2024","","test_upgrade","",""
"","618116","test_fail_and_rollback","tests.integration.ha_tests","Fri Nov 29 01:47:26 UTC 2024","passed","Fri Nov 29 01:57:44 UTC 2024","","test_upgrade","",""
"","13","test_labels_consistency_across_pods[2]","tests.integration","Fri Nov 29 01:36:50 UTC 2024","passed","Fri Nov 29 01:36:50 UTC 2024","","test_charm","",""
"Build and deploy three unit of PostgreSQL.","328512","test_build_and_deploy","tests.integration.ha_tests","Fri Nov 29 01:31:35 UTC 2024","passed","Fri Nov 29 01:37:03 UTC 2024","","test_replication","",""
"Test that two different application connect to the database with different credentials.","55332","test_two_applications_doesnt_share_the_same_relation_data","tests.integration.new_relations","Fri Nov 29 01:36:54 UTC 2024","passed","Fri Nov 29 01:37:50 UTC 2024","","test_new_relations","",""
"Build and deploy a PostgreSQL cluster and a test application.","290670","test_deploy","tests.integration.ha_tests","Fri Nov 29 01:31:16 UTC 2024","passed","Fri Nov 29 01:36:07 UTC 2024","","test_restart","",""
"Build and deploy two units of PostgreSQL in GCP and then test the backup and restore actions.","1428594","test_backup_gcp","tests.integration","Fri Nov 29 01:31:07 UTC 2024","broken","Fri Nov 29 01:54:55 UTC 2024","","test_backups","",""
"Build and deploy the charm and saturate its pgdata volume.","572874","test_filling_and_emptying_pgdata_storage","tests.integration","Fri Nov 29 01:32:44 UTC 2024","passed","Fri Nov 29 01:42:17 UTC 2024","","test_storage","",""
"","464719","test_upgrade_from_edge","tests.integration.ha_tests","Fri Nov 29 01:39:40 UTC 2024","passed","Fri Nov 29 01:47:25 UTC 2024","","test_upgrade","",""
"This tests checks that a cluster recovers from a full cluster restart.

    The test can be called a full cluster crash when the signal sent to the OS process
    is SIGKILL.
    ","49561","test_full_cluster_restart[SIGKILL-postgres]","tests.integration.ha_tests","Fri Nov 29 01:50:11 UTC 2024","broken","Fri Nov 29 01:51:01 UTC 2024","","test_self_healing","",""
"Trust existing blocked deployment.

    Assert on the application status recovering to active.
    ","339510","test_trust_blocked_deployment","tests.integration","Fri Nov 29 01:34:13 UTC 2024","passed","Fri Nov 29 01:39:53 UTC 2024","","test_trust","",""
"Enables RBAC from inside test runner's environment.

    Assert on permission enforcement being active.
    ","3594","test_enable_rbac","tests.integration","Fri Nov 29 01:32:34 UTC 2024","passed","Fri Nov 29 01:32:38 UTC 2024","","test_trust","",""
"Tries to regain connectivity to model after microK8s restart.","3180","test_model_connectivity","tests.integration","Fri Nov 29 01:32:38 UTC 2024","passed","Fri Nov 29 01:32:41 UTC 2024","","test_trust","",""
"Redeploy the charm in the same model to test that it works.","289600","test_redeploy_charm_same_model","tests.integration","Fri Nov 29 01:57:08 UTC 2024","passed","Fri Nov 29 02:01:57 UTC 2024","","test_charm","",""
"Test that there is no read-only endpoint in a standalone cluster.","68197","test_no_read_only_endpoint_in_standalone_cluster","tests.integration.new_relations","Fri Nov 29 01:39:35 UTC 2024","passed","Fri Nov 29 01:40:43 UTC 2024","","test_new_relations","",""
"Test that the charm can be deployed with a storage with more restrictive permissions.","132219","test_storage_with_more_restrictive_permissions","tests.integration","Fri Nov 29 02:07:05 UTC 2024","passed","Fri Nov 29 02:09:17 UTC 2024","","test_charm","",""
"","24","test_application_created_required_resources","tests.integration","Fri Nov 29 01:36:50 UTC 2024","passed","Fri Nov 29 01:36:50 UTC 2024","","test_charm","",""
"Tests that the cluster maintains a primary after the primary is deleted.","365074","test_cluster_is_stable_after_leader_deletion","tests.integration","Fri Nov 29 01:37:53 UTC 2024","passed","Fri Nov 29 01:43:58 UTC 2024","","test_charm","",""
"Test that's possible to change PostgreSQL parameters.","56343","test_postgresql_parameters_change","tests.integration","Fri Nov 29 01:36:56 UTC 2024","passed","Fri Nov 29 01:37:53 UTC 2024","","test_charm","",""
"Test data persists through a failure.","416170","test_persist_data_through_failure","tests.integration","Fri Nov 29 01:49:27 UTC 2024","passed","Fri Nov 29 01:56:23 UTC 2024","","test_charm","",""
"","86899","test_interruption_db_process[SIGTERM-/usr/bin/patroni]","tests.integration.ha_tests","Fri Nov 29 01:38:22 UTC 2024","passed","Fri Nov 29 01:39:49 UTC 2024","","test_self_healing","",""
