"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Test basic functionality of database relation interface.","11058","test_database_relation_with_charm_libraries","tests.integration.new_relations","Thu Sep 12 01:39:36 UTC 2024","broken","Thu Sep 12 01:39:47 UTC 2024","","test_new_relations","",""
"This tests checks that a cluster recovers from a full cluster restart.

    The test can be called a full cluster crash when the signal sent to the OS process
    is SIGKILL.
    ","4215","test_full_cluster_restart[SIGKILL-/usr/bin/patroni]","tests.integration.ha_tests","Thu Sep 12 02:32:26 UTC 2024","broken","Thu Sep 12 02:32:30 UTC 2024","","test_self_healing","",""
"Build and deploy two units of PostgreSQL in GCP and then test the backup and restore actions.","1884037","test_backup_gcp","tests.integration","Thu Sep 12 01:39:16 UTC 2024","broken","Thu Sep 12 02:10:40 UTC 2024","","test_backups","",""
"","2053","test_settings_are_correct[0]","tests.integration","Thu Sep 12 01:49:46 UTC 2024","passed","Thu Sep 12 01:49:48 UTC 2024","","test_charm","",""
"Test superuser actions and the request for more permissions.","0","test_user_with_extra_roles","tests.integration.new_relations","Thu Sep 12 01:39:47 UTC 2024","skipped","Thu Sep 12 01:39:47 UTC 2024","","test_new_relations","",""
"Deploy both charms (application and database) to use in the tests.","240880","test_deploy_charms","tests.integration.relations","Thu Sep 12 01:39:32 UTC 2024","passed","Thu Sep 12 01:43:33 UTC 2024","","test_relations","",""
"Build and deploy one unit of PostgreSQL and then test the available plugins.","837132","test_plugins","tests.integration","Thu Sep 12 01:39:31 UTC 2024","passed","Thu Sep 12 01:53:28 UTC 2024","","test_plugins","",""
"","27589","test_application_removal","tests.integration","Thu Sep 12 02:10:04 UTC 2024","passed","Thu Sep 12 02:10:32 UTC 2024","","test_charm","",""
"Simple test to ensure that the PostgreSQL and application charms get deployed.","277164","test_deploy_latest","tests.integration.ha_tests","Thu Sep 12 01:39:13 UTC 2024","passed","Thu Sep 12 01:43:50 UTC 2024","","test_upgrade","",""
"Test that user can't connect with empty password.","2041","test_db_connection_with_empty_password","tests.integration","Thu Sep 12 01:51:35 UTC 2024","passed","Thu Sep 12 01:51:37 UTC 2024","","test_password_rotation","",""
